location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,object_type,have_loggia,parking_type,house_material_type,living_meters,kitchen_meters,ceiling_height,street,house_number,residential_complex,price_per_meter
Балашиха,2,17,3,80.0,16000000.0,2020,Вторичка,1 лоджия,Наземная,-1,"51,5 м²",14 м²,"2,8 м",шоссе Косинское,10,Новоград Павлино,200000
Балашиха,8,25,3,83.9,13000000.0,2014,Вторичка,1 лоджия,Наземная,-1,"45,4 м²",12 м²,"2,85 м", Демин луг,4,Новое Измайлово,154946
Балашиха,4,5,-1,59.0,1550000.0,-1,Вторичка,-1,-1,-1,11 м²,"5,5 м²",-1,Леоновское шоссе,1,0,26271
Балашиха,13,14,3,82.0,12100000.0,-1,Вторичка,1 лоджия,-1,-1,54 м²,13 м²,-1, Майкла Лунна,5,0,147561
Балашиха,6,10,3,63.3,8250000.0,1996,Вторичка,1 балкон,Наземная,-1,40 м²,8 м²,"2,7 м", Свердлова,51,0,130332
Балашиха,3,3,3,98.0,12950000.0,-1,Вторичка,2 балкона,-1,-1,55 м²,14 м²,-1, Черняховского,20,0,132143
Балашиха,7,9,3,65.0,9400000.0,1985,Вторичка,1 лоджия,Наземная,-1,45 м²,8 м²,-1, Пионерская,3,0,144615
Балашиха,5,5,-1,86.0,3500000.0,1940,Вторичка,-1,Наземная,-1,28 м²,9 м²,3 м, Флерова,5/2,0,40698
Балашиха,15,22,3,75.4,11150000.0,2012,Вторичка,1 лоджия,Наземная,-1,45 м²,11 м²,"2,78 м", Летная,8/7,0,147878
Балашиха,21,25,3,77.0,11300000.0,2013,Вторичка,-1,-1,-1,"45,6 м²",13 м²,-1,Балашихинское шоссе,10,Лесной городок,146753
Балашиха,3,9,3,62.5,8000000.0,1978,Вторичка,1 лоджия,Наземная,-1,38 м²,"6,2 м²","2,64 м",Заречная ,18,0,128000
Балашиха,15,17,3,86.0,11500000.0,2007,Вторичка,1 балкон,Наземная,-1,-1,"11,6 м²","2,7 м", Граничная,32,0,133721
Балашиха,2,4,3,92.1,14700000.0,2015,Вторичка,1 балкон,Открытая,-1,60 м²,14 м²,"2,75 м", Черняховского,26Б,Салтыковка Престиж,159609
Балашиха,7,9,3,60.0,8800000.0,1974,Вторичка,1 лоджия,Наземная,-1,40 м²,"7,5 м²","2,75 м", Пионерская,7,0,146667
Балашиха,9,12,3,72.6,12550000.0,2003,Вторичка,1 лоджия,-1,-1,"42,6 м²",12 м²,-1,0,0,0,172865
Балашиха,8,9,3,65.0,7000000.0,1985,Вторичка,1 лоджия,Наземная,-1,40 м²,8 м²,"2,5 м",Пушкинская ,7,0,107692
Балашиха,12,17,3,82.1,11600000.0,-1,Вторичка,1 лоджия,-1,-1,"49,2 м²","10,9 м²",-1, Третьяка,1,0,141291
Балашиха,10,17,3,83.0,12950000.0,2006,Вторичка,"1 лоджия, 1 балкон",Наземная,-1,-1,10 м²,"2,74 м", Жилгородок,2,0,156024
Балашиха,15,22,3,76.6,12000000.0,2019,Вторичка,1 лоджия,Наземная,-1,"45,4 м²","11,9 м²","2,7 м",шоссе Косинское,1,Новоград Павлино,156658
Балашиха,3,5,3,64.0,8990000.0,1987,Вторичка,1 балкон,Наземная,-1,43 м²,"9,4 м²","2,7 м", Советская,10,0,140469
Балашиха,5,16,3,74.5,11700000.0,2004,Вторичка,1 балкон,Наземная,-1,40 м²,"11,9 м²","2,65 м", Граничная,20,0,157047
Балашиха,6,9,3,53.0,7850000.0,1974,Вторичка,1 балкон,Наземная,-1,34 м²,6 м²,-1, Свободы,9А,0,148113
Балашиха,5,17,3,80.6,8816000.0,2016,Вторичка,2 лоджии,Наземная,-1,45 м²,"12,9 м²","2,7 м", Лесопарковая,18,0,109380
Балашиха,6,17,3,72.3,12000000.0,2006,Вторичка,2 балкона,Наземная,-1,"44,7 м²","13,3 м²","2,75 м", Свердлова,38,0,165975
Балашиха,16,22,3,96.0,13100000.0,2019,Вторичка,1 балкон,Открытая,-1,68 м²,16 м²,"2,8 м", Соловьева,2,Леоновский парк,136458
Балашиха,2,4,3,60.4,9200000.0,1959,Вторичка,-1,Наземная,-1,"37,5 м²","8,8 м²","3,1 м", Карла Маркса,14,0,152318
Балашиха,11,15,3,87.7,15000000.0,2019,Вторичка,-1,Наземная,-1,46 м²,"24,5 м²","2,65 м", Реутовская,14,Измайловский лес,171038
Балашиха,1,9,3,50.8,5600000.0,1974,Вторичка,1 балкон,Наземная,-1,"34,1 м²",6 м²,-1,0,4,0,110236
Балашиха,23,25,3,92.7,11300000.0,2009,Вторичка,"2 лоджии, 1 балкон",Наземная,-1,53 м²,12 м²,"2,7 м",Трубецкая ,102,Балашиха-парк,121899
Балашиха,1,5,3,56.7,7180000.0,1968,Вторичка,-1,Открытая,-1,38 м²,6 м²,"2,6 м", Пионерская,24,0,126631
Балашиха,15,17,3,80.6,9044000.0,2016,Вторичка,2 лоджии,Наземная,-1,"44,9 м²","12,9 м²","2,7 м", Лесопарковая,18,0,112208
Балашиха,14,17,3,72.3,11400000.0,2016,Вторичка,1 лоджия,-1,-1,"41,1 м²","11,7 м²","2,7 м", Шестая,11,Ольгино Парк,157676
Балашиха,1,5,3,55.0,6700000.0,Напишите автору,Вторичка,-1,-1,-1,36 м²,6 м²,-1, Пионерская,17,0,121818
Балашиха,7,19,3,72.3,11100000.0,2014,Вторичка,1 лоджия,Наземная,-1,"40,4 м²","11,7 м²",-1, Дмитриева,12,Алексеевская роща,153527
Балашиха,6,10,3,83.2,11000000.0,2007,Вторичка,1 лоджия,-1,-1,"48,9 м²","12,2 м²",-1, Детская,11к1,0,132212
Балашиха,9,9,3,54.5,7800000.0,1972,Вторичка,1 балкон,Открытая,-1,38 м²,"5,5 м²","2,7 м", Некрасова,15/1,0,143119
Балашиха,12,17,3,90.0,13990000.0,2008,Вторичка,1 балкон,Наземная,-1,45 м²,12 м²,"2,7 м", Лесопарковая,16,0,155444
Балашиха,16,25,3,102.0,23000000.0,2011,Вторичка,2 балкона,-1,-1,"46,9 м²",16 м²,-1, Кольцевая,24,Щитниково Янтарный,225490
Балашиха,2,19,3,83.0,14550000.0,2015,Вторичка,2 лоджии,Наземная,-1,49 м²,"12,7 м²","2,7 м",проспект Ленина,74,Жемчужина Виктории,175301
Балашиха,5,9,3,61.7,7500000.0,1976,Вторичка,1 балкон,Наземная,-1,"46,3 м²",6 м²,-1,Октябрьская ,9,0,121556
Балашиха,3,17,3,81.9,13500000.0,2009,Вторичка,2 лоджии,Наземная,-1,-1,10 м²,"2,74 м", Кольцевая,4/2,Щитниково Янтарный,164835
Балашиха,3,5,3,54.8,7300000.0,1969,Вторичка,1 лоджия,-1,-1,-1,6 м²,-1, Пионерская,4,0,133212
Балашиха,7,17,3,76.0,11600000.0,2012,Вторичка,-1,-1,-1,-1,-1,-1, Лесопарковая,17,0,152632
Балашиха,2,5,3,61.0,7200000.0,1963,Вторичка,-1,Наземная,-1,"45,7 м²","6,5 м²","2,5 м",проспект Ленина,54,0,118033
Балашиха,14,23,3,92.0,18000000.0,2015,Вторичка,1 лоджия,Наземная,-1,48 м²,14 м²,"2,8 м",Первомайский проезд,1,28 микрорайон,195652
Балашиха,4,7,3,83.5,18000000.0,2003,Вторичка,2 лоджии,Наземная,-1,46 м²,10 м²,3 м,Заречная ,39,0,215569
Балашиха,6,9,3,122.3,18957000.0,2010,Вторичка,2 лоджии,-1,-1,"67,4 м²","13,9 м²","3,04 м",0,6,0,155004
Балашиха,2,6,3,110.0,21000000.0,2002,Вторичка,1 лоджия,Наземная,-1,53 м²,18 м²,"2,7 м",шоссе Саввинское,4к2,0,190909
Балашиха,7,9,-1,61.8,2500000.0,-1,Вторичка,1 балкон,-1,-1,"37,7 м²","7,7 м²",-1,0,15,0,40453
Балашиха,5,5,3,47.1,5500000.0,1971,Вторичка,-1,Наземная,-1,35 м²,6 м²,"2,6 м", Фадеева,5,0,116773
Балашиха,1,5,3,57.0,5700000.0,-1,Вторичка,-1,-1,-1,-1,-1,-1, Гагарина,6,0,100000
Балашиха,5,5,3,47.1,5800000.0,1971,Вторичка,1 балкон,Наземная,-1,-1,6 м²,"2,5 м", Фадеева,5,0,123142
Балашиха,5,5,3,55.0,5900000.0,1967,Вторичка,1 балкон,-1,-1,40 м²,6 м²,"2,6 м", Юбилейная,7,0,107273
Балашиха,2,2,3,70.1,6350000.0,1955,Вторичка,1 балкон,Наземная,-1,"46,9 м²",9 м²,-1, Евстафьева,19,0,90585
Балашиха,1,3,3,52.9,6500000.0,1949,Вторичка,-1,-1,-1,"33,2 м²",7 м²,"2,87 м", Керамическая,5,0,122873
Балашиха,4,9,3,56.2,6600000.0,-1,Вторичка,1 лоджия,-1,-1,"40,2 м²","5,7 м²",-1, Некрасова,4,0,117438
Балашиха,2,5,3,58.0,6600000.0,-1,Вторичка,-1,-1,-1,-1,-1,-1, Транспортная,2,0,113793
Балашиха,9,9,3,59.0,6650000.0,1977,Вторичка,1 балкон,Наземная,-1,38 м²,6 м²,"2,64 м", Маяковского,1,0,112712
Балашиха,3,5,3,56.7,6700000.0,1963,Вторичка,1 балкон,Наземная,-1,"38,8 м²","5,9 м²",-1, Новая,20,0,118166
Балашиха,1,5,3,51.7,6900000.0,1973,Вторичка,-1,Наземная,-1,-1,"6,5 м²",-1, Советская,40,0,133462
Балашиха,8,9,3,62.3,6900000.0,1985,Вторичка,1 балкон,-1,-1,"39,2 м²",9 м²,"2,5 м",Пушкинская ,7,0,110754
Балашиха,2,5,3,52.0,6900000.0,1969,Вторичка,1 балкон,-1,-1,"34,6 м²",6 м²,-1, Гагарина,6,0,132692
Балашиха,4,4,3,36.0,6950000.0,1961,Вторичка,1 балкон,Наземная,-1,24 м²,6 м²,3 м,Советская ,2А,0,193056
Балашиха,4,9,3,55.1,7250000.0,1975,Вторичка,1 балкон,Наземная,-1,"36,5 м²","5,8 м²","2,6 м", Свободы,2,0,131579
Балашиха,10,20,3,72.0,7500000.0,2014,Вторичка,2 лоджии,Наземная,-1,42 м²,10 м²,"2,7 м", Соловьева,1,Леоновский парк,104167
Балашиха,3,5,3,61.3,7500000.0,1971,Вторичка,1 балкон,Наземная,-1,"44,9 м²","3,8 м²","2,5 м", Фадеева,5,0,122349
Балашиха,1,5,3,57.0,7500000.0,1964,Вторичка,1 балкон,-1,-1,"37,4 м²","7,2 м²","2,7 м", Юлиуса Фучика,2к5,0,131579
Балашиха,2,5,3,65.0,7700000.0,-1,Вторичка,-1,-1,-1,-1,-1,-1, Свердлова,14/6,0,118462
Балашиха,4,9,3,58.3,7650000.0,1973,Вторичка,1 балкон,Наземная,-1,40 м²,6 м²,-1, Твардовского,7,0,131218
Балашиха,7,9,3,63.0,7700000.0,1983,Вторичка,1 лоджия,Наземная,-1,48 м²,6 м²,"2,5 м",Солнечная ,17,0,122222
Балашиха,10,14,3,63.0,7700000.0,1986,Вторичка,2 лоджии,Наземная,-1,45 м²,8 м²,"2,7 м",0,27,0,122222
Балашиха,2,9,3,51.4,7800000.0,1974,Вторичка,-1,-1,-1,"34,1 м²","6,3 м²",-1, Свободы,9А,0,151751
Балашиха,13,23,3,56.6,7800000.0,2021,Вторичка,-1,Наземная,-1,33 м²,16 м²,"2,8 м", Бояринова,23,Новоград Павлино,137809
Балашиха,9,22,3,72.3,7850000.0,2016,Вторичка,-1,Подземная,-1,45 м²,10 м²,3 м, Чистопольская,28,Эдельвейс-Комфорт,108575
Балашиха,5,5,3,57.0,7950000.0,1963,Вторичка,1 балкон,Наземная,-1,38 м²,6 м²,"2,5 м",шоссе Энтузиастов,15,0,139474
Балашиха,4,9,3,59.9,7990000.0,1979,Вторичка,1 балкон,Наземная,-1,"38,4 м²",8 м²,"2,7 м",0,15,0,133389
Балашиха,3,9,3,62.3,7900000.0,1985,Вторичка,1 лоджия,-1,-1,"39,2 м²",9 м²,"2,5 м",Пушкинская ,7,0,126806
Балашиха,7,9,3,65.4,7950000.0,1983,Вторичка,1 лоджия,Наземная,-1,"38,6 м²","9,1 м²",-1, Гагарина,11,0,121560
Балашиха,4,9,3,57.9,8000000.0,-1,Вторичка,1 балкон,Наземная,-1,-1,6 м²,"2,7 м", Объединения,4,0,138169
Балашиха,6,9,3,53.0,8000000.0,-1,Вторичка,1 балкон,Наземная,-1,"33,7 м²",6 м²,-1, Колхозная,5,0,150943
Балашиха,5,5,3,57.8,8000000.0,1900,Вторичка,1 балкон,-1,-1,-1,-1,-1, Заводская,14,0,138408
Балашиха,2,14,3,65.0,8000000.0,1990,Вторичка,1 лоджия,Наземная,-1,"39,4 м²","7,8 м²","2,7 м",0,38,0,123077
Балашиха,1,9,3,55.8,8000000.0,1970,Вторичка,-1,-1,-1,-1,"5,5 м²","2,5 м", Свободы,3,0,143369
Балашиха,5,5,3,57.0,8000000.0,1963,Вторичка,1 балкон,Наземная,-1,38 м²,6 м²,"2,5 м",шоссе Энтузиастов,15,0,140351
Балашиха,10,12,3,64.0,8100000.0,1974,Вторичка,"1 лоджия, 1 балкон",-1,-1,47 м²,"8,8 м²","2,5 м",Комсомольская ,20,0,126562
Балашиха,4,9,3,65.3,8200000.0,1977,Вторичка,1 лоджия,Наземная,-1,40 м²,"8,5 м²","2,6 м", Фадеева,13,0,125574
Балашиха,6,9,3,60.3,8250000.0,1987,Вторичка,1 лоджия,Наземная,-1,48 м²,"7,3 м²","2,5 м", Пионерская,12Б,0,136816
Балашиха,3,3,3,55.0,8299000.0,2014,Вторичка,1 лоджия,Наземная,-1,25 м²,25 м²,-1, Добросельская,1,0,150891
Балашиха,9,10,3,63.0,8300000.0,1997,Вторичка,1 лоджия,Наземная,-1,40 м²,10 м²,3 м, Свердлова,57,0,131746
Балашиха,4,9,3,60.9,8300000.0,1986,Вторичка,1 балкон,Наземная,-1,"39,1 м²",8 м²,"2,7 м",Спортивная ,15,0,136289
Балашиха,5,5,3,56.5,8350000.0,1965,Вторичка,1 балкон,Наземная,-1,"43,4 м²","5,8 м²","2,5 м",0,25,0,147788
Балашиха,6,9,3,59.2,8300000.0,1980,Вторичка,1 лоджия,Наземная,-1,40 м²,7 м²,-1, Пролетарская,12,0,140203
Балашиха,3,10,3,64.2,8450000.0,1994,Вторичка,1 лоджия,Наземная,-1,"37,2 м²","9,5 м²","2,55 м", 1 Мая,11,0,131620
Балашиха,5,9,3,69.9,8475000.0,1993,Вторичка,1 балкон,-1,-1,"39,5 м²","11,1 м²",-1, Садовая,7к1,0,121245
Балашиха,9,9,3,65.0,8490000.0,1985,Вторичка,1 лоджия,Наземная,-1,45 м²,8 м²,-1, Пионерская,3,0,130615
Балашиха,9,9,3,59.3,8450000.0,1975,Вторичка,1 балкон,-1,-1,36 м²,6 м²,-1, Пушкина,2,0,142496
Балашиха,1,9,3,55.1,8400000.0,1973,Вторичка,-1,Наземная,-1,-1,5 м²,"2,5 м", Орджоникидзе,5,0,152450
Балашиха,4,4,3,59.0,8400000.0,1960,Вторичка,1 балкон,Наземная,-1,42 м²,6 м²,"3,2 м", Жилгородок,63,0,142373
Балашиха,1,10,3,63.5,8500000.0,-1,Вторичка,-1,-1,-1,38 м²,8 м²,-1, Свердлова,41,0,133858
Балашиха,4,9,3,65.0,8500000.0,-1,Вторичка,1 лоджия,Наземная,-1,38 м²,"7,5 м²","2,65 м", Твардовского,13,0,130769
Балашиха,3,10,3,70.0,8500000.0,2002,Вторичка,1 балкон,Наземная,-1,-1,12 м²,-1, Молодежная,16,0,121429
Балашиха,3,14,3,60.0,8500000.0,1992,Вторичка,1 лоджия,-1,-1,40 м²,"8,5 м²","2,75 м", Пушкина,12,0,141667
Балашиха,8,9,3,62.5,8500000.0,1980,Вторичка,"1 лоджия, 1 балкон",Наземная,-1,-1,9 м²,"2,7 м", Гагарина,12,0,136000
Балашиха,1,14,3,79.0,8599999.0,2011,Вторичка,-1,Наземная,-1,48 м²,10 м²,"2,7 м", Колдунова,10,0,108861
Балашиха,9,9,3,62.0,8600000.0,1982,Вторичка,1 лоджия,Наземная,-1,-1,"7,5 м²","2,6 м", Свердлова,17,0,138710
Балашиха,5,9,3,65.0,8650000.0,1979,Вторичка,1 балкон,Открытая,-1,47 м²,8 м²,-1, Твардовского,13,0,133077
Балашиха,1,10,3,64.0,8650000.0,1999,Вторичка,-1,-1,-1,"38,7 м²","9,5 м²",-1, 1 Мая,11,0,135156
Балашиха,6,9,3,63.1,8700000.0,1986,Вторичка,1 лоджия,Наземная,-1,"37,7 м²","7,6 м²","2,52 м", Пионерская,19,0,137876
